dataset,subproject,gem_id,library_id,library_name,type,pair_id,read,fastq_path,donor_id
scRNA-seq,BCLLATLAS_21,x739d5z1_dsamhgey,155136,BCLL_12_T_1_hashing,hashed_cdna,P14,R2,/scratch/project/production/fastq/HJNFJDRXX/2/fastq/HJNFJDRXX_2_SI-GA-D9_2.fastq.gz,BCLL-12-T
scRNA-seq,BCLLATLAS_21,dvdzq8et_eot75su8,155137,BCLL_12_T_2_hashing,hashed_cdna,P15,R2,/scratch/project/production/fastq/HJNFJDRXX/1/fastq/HJNFJDRXX_1_SI-GA-E9_2.fastq.gz,BCLL-12-T
scRNA-seq,BCLLATLAS_21,dvdzq8et_eot75su8,155137,BCLL_12_T_2_hashing,hashed_cdna,P16,R2,/scratch/project/production/fastq/HJNFJDRXX/2/fastq/HJNFJDRXX_2_SI-GA-E9_2.fastq.gz,BCLL-12-T
scRNA-seq,BCLLATLAS_21,dvdzq8et_eot75su8,155137,BCLL_12_T_2_hashing,hashed_cdna,P17,R2,/scratch/project/production/fastq/HKHYGDRXX/1/fastq/HKHYGDRXX_1_SI-GA-E9_2.fastq.gz,BCLL-12-T
scRNA-seq,BCLLATLAS_21,dvdzq8et_eot75su8,155137,BCLL_12_T_2_hashing,hashed_cdna,P18,R2,/scratch/project/production/fastq/HKHYGDRXX/2/fastq/HKHYGDRXX_2_SI-GA-E9_2.fastq.gz,BCLL-12-T
scRNA-seq,BCLLATLAS_21,x739d5z1_dsamhgey,155138,BCLL_12_T_1_HTO,hashed_hto,P19,R2,/scratch/project/production/fastq/HJNFJDRXX/1/fastq/HJNFJDRXX_1_IlluminaTruSeqD706_2.fastq.gz,BCLL-12-T
scRNA-seq,BCLLATLAS_21,x739d5z1_dsamhgey,155138,BCLL_12_T_1_HTO,hashed_hto,P20,R2,/scratch/project/production/fastq/HJNFJDRXX/2/fastq/HJNFJDRXX_2_IlluminaTruSeqD706_2.fastq.gz,BCLL-12-T
scRNA-seq,BCLLATLAS_21,dvdzq8et_eot75su8,155139,BCLL_12_T_2_HTO,hashed_hto,P21,R2,/scratch/project/production/fastq/HJNFJDRXX/1/fastq/HJNFJDRXX_1_IlluminaTruSeqD707_2.fastq.gz,BCLL-12-T
scRNA-seq,BCLLATLAS_21,dvdzq8et_eot75su8,155139,BCLL_12_T_2_HTO,hashed_hto,P22,R2,/scratch/project/production/fastq/HJNFJDRXX/2/fastq/HJNFJDRXX_2_IlluminaTruSeqD707_2.fastq.gz,BCLL-12-T
scRNA-seq,BCLLATLAS_22,et5kifg3_0ufc6p4w,155140,BCLL_12_T_5K,not_hashed,P1,R1,/scratch/project/production/fastq/HJNFJDRXX/1/fastq/HJNFJDRXX_1_SI-GA-G9_1.fastq.gz,BCLL-12-T
scRNA-seq,BCLLATLAS_22,et5kifg3_0ufc6p4w,155140,BCLL_12_T_5K,not_hashed,P2,R1,/scratch/project/production/fastq/HJNFJDRXX/2/fastq/HJNFJDRXX_2_SI-GA-G9_1.fastq.gz,BCLL-12-T
scRNA-seq,BCLLATLAS_22,et5kifg3_0ufc6p4w,155140,BCLL_12_T_5K,not_hashed,P3,R1,/scratch/project/production/fastq/HKJ5JDRXX/1/fastq/HKJ5JDRXX_1_SI-GA-G9_1.fastq.gz,BCLL-12-T
scRNA-seq,BCLLATLAS_22,et5kifg3_0ufc6p4w,155140,BCLL_12_T_5K,not_hashed,P4,R1,/scratch/project/production/fastq/HKJ5JDRXX/2/fastq/HKJ5JDRXX_2_SI-GA-G9_1.fastq.gz,BCLL-12-T
scRNA-seq,BCLLATLAS_22,et5kifg3_0ufc6p4w,155140,BCLL_12_T_5K,not_hashed,P1,R2,/scratch/project/production/fastq/HJNFJDRXX/1/fastq/HJNFJDRXX_1_SI-GA-G9_2.fastq.gz,BCLL-12-T
scRNA-seq,BCLLATLAS_22,et5kifg3_0ufc6p4w,155140,BCLL_12_T_5K,not_hashed,P2,R2,/scratch/project/production/fastq/HJNFJDRXX/2/fastq/HJNFJDRXX_2_SI-GA-G9_2.fastq.gz,BCLL-12-T
scRNA-seq,BCLLATLAS_22,et5kifg3_0ufc6p4w,155140,BCLL_12_T_5K,not_hashed,P3,R2,/scratch/project/production/fastq/HKJ5JDRXX/1/fastq/HKJ5JDRXX_1_SI-GA-G9_2.fastq.gz,BCLL-12-T
scRNA-seq,BCLLATLAS_22,et5kifg3_0ufc6p4w,155140,BCLL_12_T_5K,not_hashed,P4,R2,/scratch/project/production/fastq/HKJ5JDRXX/2/fastq/HKJ5JDRXX_2_SI-GA-G9_2.fastq.gz,BCLL-12-T
scRNA-seq,BCLLATLAS_25,wf4su8ny_h4yj8bv7,157942,BCLL_13_T_1_hashing,hashed_cdna,P1,R1,/scratch/project/production/fastq/HKHYFDRXX/1/fastq/HKHYFDRXX_1_SI-GA-A5_1.fastq.gz,BCLL-13-T
scRNA-seq,BCLLATLAS_25,wf4su8ny_h4yj8bv7,157942,BCLL_13_T_1_hashing,hashed_cdna,P2,R1,/scratch/project/production/fastq/HKHYFDRXX/2/fastq/HKHYFDRXX_2_SI-GA-A5_1.fastq.gz,BCLL-13-T
scRNA-seq,BCLLATLAS_25,bz5rpwtv_kg7w108r,157943,BCLL_13_T_2_hashing,hashed_cdna,P3,R1,/scratch/project/production/fastq/HKHYFDRXX/1/fastq/HKHYFDRXX_1_SI-GA-B5_1.fastq.gz,BCLL-13-T
scRNA-seq,BCLLATLAS_25,bz5rpwtv_kg7w108r,157943,BCLL_13_T_2_hashing,hashed_cdna,P4,R1,/scratch/project/production/fastq/HKHYFDRXX/2/fastq/HKHYFDRXX_2_SI-GA-B5_1.fastq.gz,BCLL-13-T
scRNA-seq,BCLLATLAS_25,hg9au5oq_9ih1c0vd,157944,BCLL_13_T_5K,not_hashed,P5,R1,/scratch/project/production/fastq/HKHYFDRXX/1/fastq/HKHYFDRXX_1_SI-GA-C5_1.fastq.gz,BCLL-13-T
scRNA-seq,BCLLATLAS_25,hg9au5oq_9ih1c0vd,157944,BCLL_13_T_5K,not_hashed,P6,R1,/scratch/project/production/fastq/HKHYFDRXX/2/fastq/HKHYFDRXX_2_SI-GA-C5_1.fastq.gz,BCLL-13-T
scRNA-seq,BCLLATLAS_25,wf4su8ny_h4yj8bv7,157945,BCLL_13_T_1_HTO,hashed_hto,P7,R1,/scratch/project/production/fastq/HKHYFDRXX/1/fastq/HKHYFDRXX_1_IlluminaTruSeqD707_1.fastq.gz,BCLL-13-T
scRNA-seq,BCLLATLAS_25,wf4su8ny_h4yj8bv7,157945,BCLL_13_T_1_HTO,hashed_hto,P8,R1,/scratch/project/production/fastq/HKHYFDRXX/2/fastq/HKHYFDRXX_2_IlluminaTruSeqD707_1.fastq.gz,BCLL-13-T
scRNA-seq,BCLLATLAS_25,bz5rpwtv_kg7w108r,157946,BCLL_13_T_2_HTO,hashed_hto,P9,R1,/scratch/project/production/fastq/HKHYFDRXX/1/fastq/HKHYFDRXX_1_IlluminaTruSeqD708_1.fastq.gz,BCLL-13-T
scRNA-seq,BCLLATLAS_25,bz5rpwtv_kg7w108r,157946,BCLL_13_T_2_HTO,hashed_hto,P10,R1,/scratch/project/production/fastq/HKHYFDRXX/2/fastq/HKHYFDRXX_2_IlluminaTruSeqD708_1.fastq.gz,BCLL-13-T
scRNA-seq,BCLLATLAS_25,wf4su8ny_h4yj8bv7,157942,BCLL_13_T_1_hashing,hashed_cdna,P1,R2,/scratch/project/production/fastq/HKHYFDRXX/1/fastq/HKHYFDRXX_1_SI-GA-A5_2.fastq.gz,BCLL-13-T
scRNA-seq,BCLLATLAS_25,wf4su8ny_h4yj8bv7,157942,BCLL_13_T_1_hashing,hashed_cdna,P2,R2,/scratch/project/production/fastq/HKHYFDRXX/2/fastq/HKHYFDRXX_2_SI-GA-A5_2.fastq.gz,BCLL-13-T
scRNA-seq,BCLLATLAS_25,bz5rpwtv_kg7w108r,157943,BCLL_13_T_2_hashing,hashed_cdna,P3,R2,/scratch/project/production/fastq/HKHYFDRXX/1/fastq/HKHYFDRXX_1_SI-GA-B5_2.fastq.gz,BCLL-13-T
scRNA-seq,BCLLATLAS_25,bz5rpwtv_kg7w108r,157943,BCLL_13_T_2_hashing,hashed_cdna,P4,R2,/scratch/project/production/fastq/HKHYFDRXX/2/fastq/HKHYFDRXX_2_SI-GA-B5_2.fastq.gz,BCLL-13-T
scRNA-seq,BCLLATLAS_25,hg9au5oq_9ih1c0vd,157944,BCLL_13_T_5K,not_hashed,P5,R2,/scratch/project/production/fastq/HKHYFDRXX/1/fastq/HKHYFDRXX_1_SI-GA-C5_2.fastq.gz,BCLL-13-T
scRNA-seq,BCLLATLAS_25,hg9au5oq_9ih1c0vd,157944,BCLL_13_T_5K,not_hashed,P6,R2,/scratch/project/production/fastq/HKHYFDRXX/2/fastq/HKHYFDRXX_2_SI-GA-C5_2.fastq.gz,BCLL-13-T
scRNA-seq,BCLLATLAS_25,wf4su8ny_h4yj8bv7,157945,BCLL_13_T_1_HTO,hashed_hto,P7,R2,/scratch/project/production/fastq/HKHYFDRXX/1/fastq/HKHYFDRXX_1_IlluminaTruSeqD707_2.fastq.gz,BCLL-13-T
scRNA-seq,BCLLATLAS_25,wf4su8ny_h4yj8bv7,157945,BCLL_13_T_1_HTO,hashed_hto,P8,R2,/scratch/project/production/fastq/HKHYFDRXX/2/fastq/HKHYFDRXX_2_IlluminaTruSeqD707_2.fastq.gz,BCLL-13-T
scRNA-seq,BCLLATLAS_25,bz5rpwtv_kg7w108r,157946,BCLL_13_T_2_HTO,hashed_hto,P9,R2,/scratch/project/production/fastq/HKHYFDRXX/1/fastq/HKHYFDRXX_1_IlluminaTruSeqD708_2.fastq.gz,BCLL-13-T
scRNA-seq,BCLLATLAS_25,bz5rpwtv_kg7w108r,157946,BCLL_13_T_2_HTO,hashed_hto,P10,R2,/scratch/project/production/fastq/HKHYFDRXX/2/fastq/HKHYFDRXX_2_IlluminaTruSeqD708_2.fastq.gz,BCLL-13-T
scRNA-seq,BCLLATLAS_34,v8g80gtx_ps9bamz7,173640,BCLL_14_T_1_hashing,hashed_cdna,P1,R1,/scratch/project/production/fastq/HMFFWDRXX/1/fastq/HMFFWDRXX_1_SI-GA-D10_1.fastq.gz,BCLL-14-T
scRNA-seq,BCLLATLAS_34,v8g80gtx_ps9bamz7,173640,BCLL_14_T_1_hashing,hashed_cdna,P2,R1,/scratch/project/production/fastq/HMFFWDRXX/2/fastq/HMFFWDRXX_2_SI-GA-D10_1.fastq.gz,BCLL-14-T
scRNA-seq,BCLLATLAS_34,v8g80gtx_ps9bamz7,173640,BCLL_14_T_1_hashing,hashed_cdna,P3,R1,/scratch/project/production/fastq/HMHKYDRXX/1/fastq/HMHKYDRXX_1_SI-GA-D10_1.fastq.gz,BCLL-14-T
scRNA-seq,BCLLATLAS_34,v8g80gtx_ps9bamz7,173640,BCLL_14_T_1_hashing,hashed_cdna,P4,R1,/scratch/project/production/fastq/HMHKYDRXX/2/fastq/HMHKYDRXX_2_SI-GA-D10_1.fastq.gz,BCLL-14-T
scRNA-seq,BCLLATLAS_34,v8g80gtx_ps9bamz7,173640,BCLL_14_T_1_hashing,hashed_cdna,P5,R1,/scratch/project/production/fastq/HMHT2DRXX/1/fastq/HMHT2DRXX_1_SI-GA-D10_1.fastq.gz,BCLL-14-T
scRNA-seq,BCLLATLAS_34,v8g80gtx_ps9bamz7,173640,BCLL_14_T_1_hashing,hashed_cdna,P6,R1,/scratch/project/production/fastq/HMHT2DRXX/2/fastq/HMHT2DRXX_2_SI-GA-D10_1.fastq.gz,BCLL-14-T
scRNA-seq,BCLLATLAS_34,kjzv2rwx_sfomyxok,173641,BCLL_14_T_2_hashing,hashed_cdna,P7,R1,/scratch/project/production/fastq/HMFFWDRXX/1/fastq/HMFFWDRXX_1_SI-GA-E10_1.fastq.gz,BCLL-14-T
scRNA-seq,BCLLATLAS_34,kjzv2rwx_sfomyxok,173641,BCLL_14_T_2_hashing,hashed_cdna,P8,R1,/scratch/project/production/fastq/HMFFWDRXX/2/fastq/HMFFWDRXX_2_SI-GA-E10_1.fastq.gz,BCLL-14-T
scRNA-seq,BCLLATLAS_34,kjzv2rwx_sfomyxok,173641,BCLL_14_T_2_hashing,hashed_cdna,P9,R1,/scratch/project/production/fastq/HMHT2DRXX/1/fastq/HMHT2DRXX_1_SI-GA-E10_1.fastq.gz,BCLL-14-T
scRNA-seq,BCLLATLAS_34,kjzv2rwx_sfomyxok,173641,BCLL_14_T_2_hashing,hashed_cdna,P10,R1,/scratch/project/production/fastq/HMHT2DRXX/2/fastq/HMHT2DRXX_2_SI-GA-E10_1.fastq.gz,BCLL-14-T
scRNA-seq,BCLLATLAS_34,y7qn780g_p6jkgk63,173642,BCLL_14_T_5K,not_hashed,P11,R1,/scratch/project/production/fastq/HMHT2DRXX/1/fastq/HMHT2DRXX_1_SI-GA-F10_1.fastq.gz,BCLL-14-T
scRNA-seq,BCLLATLAS_34,y7qn780g_p6jkgk63,173642,BCLL_14_T_5K,not_hashed,P12,R1,/scratch/project/production/fastq/HMHT2DRXX/2/fastq/HMHT2DRXX_2_SI-GA-F10_1.fastq.gz,BCLL-14-T
scRNA-seq,BCLLATLAS_34,v8g80gtx_ps9bamz7,173643,BCLL_14_T_1_HTO,hashed_hto,P13,R1,/scratch/project/production/fastq/HMHT2DRXX/1/fastq/HMHT2DRXX_1_IlluminaTruSeqD703_1.fastq.gz,BCLL-14-T
scRNA-seq,BCLLATLAS_34,v8g80gtx_ps9bamz7,173643,BCLL_14_T_1_HTO,hashed_hto,P14,R1,/scratch/project/production/fastq/HMHT2DRXX/2/fastq/HMHT2DRXX_2_IlluminaTruSeqD703_1.fastq.gz,BCLL-14-T
scRNA-seq,BCLLATLAS_34,kjzv2rwx_sfomyxok,173644,BCLL_14_T_2_HTO,hashed_hto,P15,R1,/scratch/project/production/fastq/HMHT2DRXX/1/fastq/HMHT2DRXX_1_IlluminaTruSeqD704_1.fastq.gz,BCLL-14-T
scRNA-seq,BCLLATLAS_34,kjzv2rwx_sfomyxok,173644,BCLL_14_T_2_HTO,hashed_hto,P16,R1,/scratch/project/production/fastq/HMHT2DRXX/2/fastq/HMHT2DRXX_2_IlluminaTruSeqD704_1.fastq.gz,BCLL-14-T
scRNA-seq,BCLLATLAS_34,v8g80gtx_ps9bamz7,173640,BCLL_14_T_1_hashing,hashed_cdna,P1,R2,/scratch/project/production/fastq/HMFFWDRXX/1/fastq/HMFFWDRXX_1_SI-GA-D10_2.fastq.gz,BCLL-14-T
scRNA-seq,BCLLATLAS_34,v8g80gtx_ps9bamz7,173640,BCLL_14_T_1_hashing,hashed_cdna,P2,R2,/scratch/project/production/fastq/HMFFWDRXX/2/fastq/HMFFWDRXX_2_SI-GA-D10_2.fastq.gz,BCLL-14-T
scRNA-seq,BCLLATLAS_34,v8g80gtx_ps9bamz7,173640,BCLL_14_T_1_hashing,hashed_cdna,P3,R2,/scratch/project/production/fastq/HMHKYDRXX/1/fastq/HMHKYDRXX_1_SI-GA-D10_2.fastq.gz,BCLL-14-T
scRNA-seq,BCLLATLAS_34,v8g80gtx_ps9bamz7,173640,BCLL_14_T_1_hashing,hashed_cdna,P4,R2,/scratch/project/production/fastq/HMHKYDRXX/2/fastq/HMHKYDRXX_2_SI-GA-D10_2.fastq.gz,BCLL-14-T
scRNA-seq,BCLLATLAS_34,v8g80gtx_ps9bamz7,173640,BCLL_14_T_1_hashing,hashed_cdna,P5,R2,/scratch/project/production/fastq/HMHT2DRXX/1/fastq/HMHT2DRXX_1_SI-GA-D10_2.fastq.gz,BCLL-14-T
scRNA-seq,BCLLATLAS_34,v8g80gtx_ps9bamz7,173640,BCLL_14_T_1_hashing,hashed_cdna,P6,R2,/scratch/project/production/fastq/HMHT2DRXX/2/fastq/HMHT2DRXX_2_SI-GA-D10_2.fastq.gz,BCLL-14-T
scRNA-seq,BCLLATLAS_34,kjzv2rwx_sfomyxok,173641,BCLL_14_T_2_hashing,hashed_cdna,P7,R2,/scratch/project/production/fastq/HMFFWDRXX/1/fastq/HMFFWDRXX_1_SI-GA-E10_2.fastq.gz,BCLL-14-T
scRNA-seq,BCLLATLAS_34,kjzv2rwx_sfomyxok,173641,BCLL_14_T_2_hashing,hashed_cdna,P8,R2,/scratch/project/production/fastq/HMFFWDRXX/2/fastq/HMFFWDRXX_2_SI-GA-E10_2.fastq.gz,BCLL-14-T
scRNA-seq,BCLLATLAS_34,kjzv2rwx_sfomyxok,173641,BCLL_14_T_2_hashing,hashed_cdna,P9,R2,/scratch/project/production/fastq/HMHT2DRXX/1/fastq/HMHT2DRXX_1_SI-GA-E10_2.fastq.gz,BCLL-14-T
scRNA-seq,BCLLATLAS_34,kjzv2rwx_sfomyxok,173641,BCLL_14_T_2_hashing,hashed_cdna,P10,R2,/scratch/project/production/fastq/HMHT2DRXX/2/fastq/HMHT2DRXX_2_SI-GA-E10_2.fastq.gz,BCLL-14-T
scRNA-seq,BCLLATLAS_34,y7qn780g_p6jkgk63,173642,BCLL_14_T_5K,not_hashed,P11,R2,/scratch/project/production/fastq/HMHT2DRXX/1/fastq/HMHT2DRXX_1_SI-GA-F10_2.fastq.gz,BCLL-14-T
scRNA-seq,BCLLATLAS_34,y7qn780g_p6jkgk63,173642,BCLL_14_T_5K,not_hashed,P12,R2,/scratch/project/production/fastq/HMHT2DRXX/2/fastq/HMHT2DRXX_2_SI-GA-F10_2.fastq.gz,BCLL-14-T
scRNA-seq,BCLLATLAS_34,v8g80gtx_ps9bamz7,173643,BCLL_14_T_1_HTO,hashed_hto,P13,R2,/scratch/project/production/fastq/HMHT2DRXX/1/fastq/HMHT2DRXX_1_IlluminaTruSeqD703_2.fastq.gz,BCLL-14-T
scRNA-seq,BCLLATLAS_34,v8g80gtx_ps9bamz7,173643,BCLL_14_T_1_HTO,hashed_hto,P14,R2,/scratch/project/production/fastq/HMHT2DRXX/2/fastq/HMHT2DRXX_2_IlluminaTruSeqD703_2.fastq.gz,BCLL-14-T
scRNA-seq,BCLLATLAS_34,kjzv2rwx_sfomyxok,173644,BCLL_14_T_2_HTO,hashed_hto,P15,R2,/scratch/project/production/fastq/HMHT2DRXX/1/fastq/HMHT2DRXX_1_IlluminaTruSeqD704_2.fastq.gz,BCLL-14-T
scRNA-seq,BCLLATLAS_34,kjzv2rwx_sfomyxok,173644,BCLL_14_T_2_HTO,hashed_hto,P16,R2,/scratch/project/production/fastq/HMHT2DRXX/2/fastq/HMHT2DRXX_2_IlluminaTruSeqD704_2.fastq.gz,BCLL-14-T
scRNA-seq,BCLLATLAS_41,z3of7uaq_mzbhy4tt,181961,BCLL_15_T_1_hashing,hashed_cdna,P1,R1,/scratch/project/production/fastq/HMHT5DRXX/1/fastq/HMHT5DRXX_1_SI-GA-F2_1.fastq.gz,BCLL-15-T
scRNA-seq,BCLLATLAS_41,z3of7uaq_mzbhy4tt,181961,BCLL_15_T_1_hashing,hashed_cdna,P2,R1,/scratch/project/production/fastq/HMHT5DRXX/2/fastq/HMHT5DRXX_2_SI-GA-F2_1.fastq.gz,BCLL-15-T
scRNA-seq,BCLLATLAS_41,z3of7uaq_mzbhy4tt,181961,BCLL_15_T_1_hashing,hashed_cdna,P3,R1,/scratch/project/production/fastq/HTKYJDRXX/1/fastq/HTKYJDRXX_1_SI-GA-F2_1.fastq.gz,BCLL-15-T
scRNA-seq,BCLLATLAS_41,z3of7uaq_mzbhy4tt,181961,BCLL_15_T_1_hashing,hashed_cdna,P4,R1,/scratch/project/production/fastq/HTKYJDRXX/2/fastq/HTKYJDRXX_2_SI-GA-F2_1.fastq.gz,BCLL-15-T
scRNA-seq,BCLLATLAS_41,ejto2bae_y5mydeam,181962,BCLL_15_T_2_hashing,hashed_cdna,P5,R1,/scratch/project/production/fastq/HMHT5DRXX/1/fastq/HMHT5DRXX_1_SI-GA-G2_1.fastq.gz,BCLL-15-T
scRNA-seq,BCLLATLAS_41,ejto2bae_y5mydeam,181962,BCLL_15_T_2_hashing,hashed_cdna,P6,R1,/scratch/project/production/fastq/HMHT5DRXX/2/fastq/HMHT5DRXX_2_SI-GA-G2_1.fastq.gz,BCLL-15-T
scRNA-seq,BCLLATLAS_41,ejto2bae_y5mydeam,181962,BCLL_15_T_2_hashing,hashed_cdna,P7,R1,/scratch/project/production/fastq/HTKYJDRXX/1/fastq/HTKYJDRXX_1_SI-GA-G2_1.fastq.gz,BCLL-15-T
scRNA-seq,BCLLATLAS_41,ejto2bae_y5mydeam,181962,BCLL_15_T_2_hashing,hashed_cdna,P8,R1,/scratch/project/production/fastq/HTKYJDRXX/2/fastq/HTKYJDRXX_2_SI-GA-G2_1.fastq.gz,BCLL-15-T
scRNA-seq,BCLLATLAS_41,z3of7uaq_mzbhy4tt,181963,BCLL_15_T_1_HTO,hashed_hto,P9,R1,/scratch/project/production/fastq/HMHT5DRXX/1/fastq/HMHT5DRXX_1_IlluminaTruSeqD704_1.fastq.gz,BCLL-15-T
scRNA-seq,BCLLATLAS_41,z3of7uaq_mzbhy4tt,181963,BCLL_15_T_1_HTO,hashed_hto,P10,R1,/scratch/project/production/fastq/HMHT5DRXX/2/fastq/HMHT5DRXX_2_IlluminaTruSeqD704_1.fastq.gz,BCLL-15-T
scRNA-seq,BCLLATLAS_41,z3of7uaq_mzbhy4tt,181963,BCLL_15_T_1_HTO,hashed_hto,P11,R1,/scratch/project/production/fastq/HVJCGDRXX/1/fastq/HVJCGDRXX_1_IlluminaTruSeqD704_1.fastq.gz,BCLL-15-T
scRNA-seq,BCLLATLAS_41,z3of7uaq_mzbhy4tt,181963,BCLL_15_T_1_HTO,hashed_hto,P12,R1,/scratch/project/production/fastq/HVJCGDRXX/2/fastq/HVJCGDRXX_2_IlluminaTruSeqD704_1.fastq.gz,BCLL-15-T
scRNA-seq,BCLLATLAS_41,ejto2bae_y5mydeam,181964,BCLL_15_T_2_HTO,hashed_hto,P13,R1,/scratch/project/production/fastq/HMHT5DRXX/1/fastq/HMHT5DRXX_1_IlluminaTruSeqD705_1.fastq.gz,BCLL-15-T
scRNA-seq,BCLLATLAS_41,ejto2bae_y5mydeam,181964,BCLL_15_T_2_HTO,hashed_hto,P14,R1,/scratch/project/production/fastq/HMHT5DRXX/2/fastq/HMHT5DRXX_2_IlluminaTruSeqD705_1.fastq.gz,BCLL-15-T
scRNA-seq,BCLLATLAS_41,z3of7uaq_mzbhy4tt,181961,BCLL_15_T_1_hashing,hashed_cdna,P1,R2,/scratch/project/production/fastq/HMHT5DRXX/1/fastq/HMHT5DRXX_1_SI-GA-F2_2.fastq.gz,BCLL-15-T
scRNA-seq,BCLLATLAS_41,z3of7uaq_mzbhy4tt,181961,BCLL_15_T_1_hashing,hashed_cdna,P2,R2,/scratch/project/production/fastq/HMHT5DRXX/2/fastq/HMHT5DRXX_2_SI-GA-F2_2.fastq.gz,BCLL-15-T
scRNA-seq,BCLLATLAS_41,z3of7uaq_mzbhy4tt,181961,BCLL_15_T_1_hashing,hashed_cdna,P3,R2,/scratch/project/production/fastq/HTKYJDRXX/1/fastq/HTKYJDRXX_1_SI-GA-F2_2.fastq.gz,BCLL-15-T
scRNA-seq,BCLLATLAS_41,z3of7uaq_mzbhy4tt,181961,BCLL_15_T_1_hashing,hashed_cdna,P4,R2,/scratch/project/production/fastq/HTKYJDRXX/2/fastq/HTKYJDRXX_2_SI-GA-F2_2.fastq.gz,BCLL-15-T
scRNA-seq,BCLLATLAS_41,ejto2bae_y5mydeam,181962,BCLL_15_T_2_hashing,hashed_cdna,P5,R2,/scratch/project/production/fastq/HMHT5DRXX/1/fastq/HMHT5DRXX_1_SI-GA-G2_2.fastq.gz,BCLL-15-T
scRNA-seq,BCLLATLAS_41,ejto2bae_y5mydeam,181962,BCLL_15_T_2_hashing,hashed_cdna,P6,R2,/scratch/project/production/fastq/HMHT5DRXX/2/fastq/HMHT5DRXX_2_SI-GA-G2_2.fastq.gz,BCLL-15-T
scRNA-seq,BCLLATLAS_41,ejto2bae_y5mydeam,181962,BCLL_15_T_2_hashing,hashed_cdna,P7,R2,/scratch/project/production/fastq/HTKYJDRXX/1/fastq/HTKYJDRXX_1_SI-GA-G2_2.fastq.gz,BCLL-15-T
scRNA-seq,BCLLATLAS_41,ejto2bae_y5mydeam,181962,BCLL_15_T_2_hashing,hashed_cdna,P8,R2,/scratch/project/production/fastq/HTKYJDRXX/2/fastq/HTKYJDRXX_2_SI-GA-G2_2.fastq.gz,BCLL-15-T
scRNA-seq,BCLLATLAS_41,z3of7uaq_mzbhy4tt,181963,BCLL_15_T_1_HTO,hashed_hto,P9,R2,/scratch/project/production/fastq/HMHT5DRXX/1/fastq/HMHT5DRXX_1_IlluminaTruSeqD704_2.fastq.gz,BCLL-15-T
scRNA-seq,BCLLATLAS_41,z3of7uaq_mzbhy4tt,181963,BCLL_15_T_1_HTO,hashed_hto,P10,R2,/scratch/project/production/fastq/HMHT5DRXX/2/fastq/HMHT5DRXX_2_IlluminaTruSeqD704_2.fastq.gz,BCLL-15-T
scRNA-seq,BCLLATLAS_41,z3of7uaq_mzbhy4tt,181963,BCLL_15_T_1_HTO,hashed_hto,P11,R2,/scratch/project/production/fastq/HVJCGDRXX/1/fastq/HVJCGDRXX_1_IlluminaTruSeqD704_2.fastq.gz,BCLL-15-T
scRNA-seq,BCLLATLAS_41,z3of7uaq_mzbhy4tt,181963,BCLL_15_T_1_HTO,hashed_hto,P12,R2,/scratch/project/production/fastq/HVJCGDRXX/2/fastq/HVJCGDRXX_2_IlluminaTruSeqD704_2.fastq.gz,BCLL-15-T
scRNA-seq,BCLLATLAS_41,ejto2bae_y5mydeam,181964,BCLL_15_T_2_HTO,hashed_hto,P13,R2,/scratch/project/production/fastq/HMHT5DRXX/1/fastq/HMHT5DRXX_1_IlluminaTruSeqD705_2.fastq.gz,BCLL-15-T
scRNA-seq,BCLLATLAS_41,ejto2bae_y5mydeam,181964,BCLL_15_T_2_HTO,hashed_hto,P14,R2,/scratch/project/production/fastq/HMHT5DRXX/2/fastq/HMHT5DRXX_2_IlluminaTruSeqD705_2.fastq.gz,BCLL-15-T
scRNA-seq,BCLLATLAS_54,altbaco5_45sf3wul,196579,BCLL_24_T_1_hashing,hashed_cdna,P1,R1,/scratch/project/production/fastq/H2JYNDRXY/1/fastq/H2JYNDRXY_1_SI-GA-F6_1.fastq.gz,BCLL-24-T
scRNA-seq,BCLLATLAS_54,altbaco5_45sf3wul,196579,BCLL_24_T_1_hashing,hashed_cdna,P2,R1,/scratch/project/production/fastq/H2JYNDRXY/2/fastq/H2JYNDRXY_2_SI-GA-F6_1.fastq.gz,BCLL-24-T
scRNA-seq,BCLLATLAS_54,altbaco5_45sf3wul,196579,BCLL_24_T_1_hashing,hashed_cdna,P3,R1,/scratch/project/production/fastq/HYVGVDRXX/1/fastq/HYVGVDRXX_1_SI-GA-F6_1.fastq.gz,BCLL-24-T
scRNA-seq,BCLLATLAS_54,altbaco5_45sf3wul,196579,BCLL_24_T_1_hashing,hashed_cdna,P4,R1,/scratch/project/production/fastq/HYVGVDRXX/2/fastq/HYVGVDRXX_2_SI-GA-F6_1.fastq.gz,BCLL-24-T
scRNA-seq,BCLLATLAS_54,c3ftguo2_xxwxs507,196580,BCLL_24_T_2_hashing,hashed_cdna,P5,R1,/scratch/project/production/fastq/H2JYNDRXY/1/fastq/H2JYNDRXY_1_SI-GA-F7_1.fastq.gz,BCLL-24-T
scRNA-seq,BCLLATLAS_54,c3ftguo2_xxwxs507,196580,BCLL_24_T_2_hashing,hashed_cdna,P6,R1,/scratch/project/production/fastq/H2JYNDRXY/2/fastq/H2JYNDRXY_2_SI-GA-F7_1.fastq.gz,BCLL-24-T
