library_id,fastq_path,read,pair_id,type
149644,/scratch/project/production/fastq/HHWV5DRXX/2/fastq/HHWV5DRXX_2_IlluminaTruSeqD701_1.fastq.gz,R1,P18,hashed_hto
149645,/scratch/project/production/fastq/HHWV5DRXX/1/fastq/HHWV5DRXX_1_IlluminaTruSeqD702_1.fastq.gz,R1,P19,hashed_hto
149645,/scratch/project/production/fastq/HHWV5DRXX/2/fastq/HHWV5DRXX_2_IlluminaTruSeqD702_1.fastq.gz,R1,P20,hashed_hto
149641,/scratch/project/production/fastq/HHWLJDRXX/1/fastq/HHWLJDRXX_1_SI-GA-A9_2.fastq.gz,R2,P1,hashed_cdna
149641,/scratch/project/production/fastq/HHWLJDRXX/2/fastq/HHWLJDRXX_2_SI-GA-A9_2.fastq.gz,R2,P2,hashed_cdna
149641,/scratch/project/production/fastq/HHWV5DRXX/1/fastq/HHWV5DRXX_1_SI-GA-A9_2.fastq.gz,R2,P3,hashed_cdna
149641,/scratch/project/production/fastq/HHWV5DRXX/2/fastq/HHWV5DRXX_2_SI-GA-A9_2.fastq.gz,R2,P4,hashed_cdna
149641,/scratch/project/production/fastq/HHYJWDRXX/1/fastq/HHYJWDRXX_1_SI-GA-A9_2.fastq.gz,R2,P5,hashed_cdna
149641,/scratch/project/production/fastq/HHYJWDRXX/2/fastq/HHYJWDRXX_2_SI-GA-A9_2.fastq.gz,R2,P6,hashed_cdna
149642,/scratch/project/production/fastq/HHWLJDRXX/1/fastq/HHWLJDRXX_1_SI-GA-B9_2.fastq.gz,R2,P7,hashed_cdna
149642,/scratch/project/production/fastq/HHWLJDRXX/2/fastq/HHWLJDRXX_2_SI-GA-B9_2.fastq.gz,R2,P8,hashed_cdna
149642,/scratch/project/production/fastq/HHWV5DRXX/1/fastq/HHWV5DRXX_1_SI-GA-B9_2.fastq.gz,R2,P9,hashed_cdna
149642,/scratch/project/production/fastq/HHWV5DRXX/2/fastq/HHWV5DRXX_2_SI-GA-B9_2.fastq.gz,R2,P10,hashed_cdna
149642,/scratch/project/production/fastq/HHYJWDRXX/1/fastq/HHYJWDRXX_1_SI-GA-B9_2.fastq.gz,R2,P11,hashed_cdna
149642,/scratch/project/production/fastq/HHYJWDRXX/2/fastq/HHYJWDRXX_2_SI-GA-B9_2.fastq.gz,R2,P12,hashed_cdna
149643,/scratch/project/production/fastq/HHWLJDRXX/1/fastq/HHWLJDRXX_1_SI-GA-C9_2.fastq.gz,R2,P13,not_hashed
149643,/scratch/project/production/fastq/HHWLJDRXX/2/fastq/HHWLJDRXX_2_SI-GA-C9_2.fastq.gz,R2,P14,not_hashed
149643,/scratch/project/production/fastq/HHWV5DRXX/1/fastq/HHWV5DRXX_1_SI-GA-C9_2.fastq.gz,R2,P15,not_hashed
149643,/scratch/project/production/fastq/HHWV5DRXX/2/fastq/HHWV5DRXX_2_SI-GA-C9_2.fastq.gz,R2,P16,not_hashed
149644,/scratch/project/production/fastq/HHWV5DRXX/1/fastq/HHWV5DRXX_1_IlluminaTruSeqD701_2.fastq.gz,R2,P17,hashed_hto
149644,/scratch/project/production/fastq/HHWV5DRXX/2/fastq/HHWV5DRXX_2_IlluminaTruSeqD701_2.fastq.gz,R2,P18,hashed_hto
149645,/scratch/project/production/fastq/HHWV5DRXX/1/fastq/HHWV5DRXX_1_IlluminaTruSeqD702_2.fastq.gz,R2,P19,hashed_hto
149645,/scratch/project/production/fastq/HHWV5DRXX/2/fastq/HHWV5DRXX_2_IlluminaTruSeqD702_2.fastq.gz,R2,P20,hashed_hto
