library_id,fastq_path,read,pair_id,type
155137,/scratch/project/production/fastq/HKHYGDRXX/2/fastq/HKHYGDRXX_2_SI-GA-E9_1.fastq.gz,R1,P18,hashed_cdna
155138,/scratch/project/production/fastq/HJNFJDRXX/1/fastq/HJNFJDRXX_1_IlluminaTruSeqD706_1.fastq.gz,R1,P19,hashed_hto
155138,/scratch/project/production/fastq/HJNFJDRXX/2/fastq/HJNFJDRXX_2_IlluminaTruSeqD706_1.fastq.gz,R1,P20,hashed_hto
155139,/scratch/project/production/fastq/HJNFJDRXX/1/fastq/HJNFJDRXX_1_IlluminaTruSeqD707_1.fastq.gz,R1,P21,hashed_hto
155139,/scratch/project/production/fastq/HJNFJDRXX/2/fastq/HJNFJDRXX_2_IlluminaTruSeqD707_1.fastq.gz,R1,P22,hashed_hto
155130,/scratch/project/production/fastq/HHWV2DRXX/1/fastq/HHWV2DRXX_1_SI-GA-H6_2.fastq.gz,R2,P1,hashed_cdna
155130,/scratch/project/production/fastq/HHWV2DRXX/2/fastq/HHWV2DRXX_2_SI-GA-H6_2.fastq.gz,R2,P2,hashed_cdna
155130,/scratch/project/production/fastq/HKJ5JDRXX/1/fastq/HKJ5JDRXX_1_SI-GA-H6_2.fastq.gz,R2,P3,hashed_cdna
155130,/scratch/project/production/fastq/HKJ5JDRXX/2/fastq/HKJ5JDRXX_2_SI-GA-H6_2.fastq.gz,R2,P4,hashed_cdna
155131,/scratch/project/production/fastq/HHWV2DRXX/1/fastq/HHWV2DRXX_1_SI-GA-A7_2.fastq.gz,R2,P5,hashed_cdna
155131,/scratch/project/production/fastq/HHWV2DRXX/2/fastq/HHWV2DRXX_2_SI-GA-A7_2.fastq.gz,R2,P6,hashed_cdna
155131,/scratch/project/production/fastq/HKJ5JDRXX/1/fastq/HKJ5JDRXX_1_SI-GA-A7_2.fastq.gz,R2,P7,hashed_cdna
155131,/scratch/project/production/fastq/HKJ5JDRXX/2/fastq/HKJ5JDRXX_2_SI-GA-A7_2.fastq.gz,R2,P8,hashed_cdna
155133,/scratch/project/production/fastq/HHWV2DRXX/1/fastq/HHWV2DRXX_1_IlluminaTruSeqD702_2.fastq.gz,R2,P9,hashed_hto
155133,/scratch/project/production/fastq/HHWV2DRXX/2/fastq/HHWV2DRXX_2_IlluminaTruSeqD702_2.fastq.gz,R2,P10,hashed_hto
155134,/scratch/project/production/fastq/HHWV2DRXX/1/fastq/HHWV2DRXX_1_IlluminaTruSeqD703_2.fastq.gz,R2,P11,hashed_hto
155134,/scratch/project/production/fastq/HHWV2DRXX/2/fastq/HHWV2DRXX_2_IlluminaTruSeqD703_2.fastq.gz,R2,P12,hashed_hto
155136,/scratch/project/production/fastq/HJNFJDRXX/1/fastq/HJNFJDRXX_1_SI-GA-D9_2.fastq.gz,R2,P13,hashed_cdna
155136,/scratch/project/production/fastq/HJNFJDRXX/2/fastq/HJNFJDRXX_2_SI-GA-D9_2.fastq.gz,R2,P14,hashed_cdna
155137,/scratch/project/production/fastq/HJNFJDRXX/1/fastq/HJNFJDRXX_1_SI-GA-E9_2.fastq.gz,R2,P15,hashed_cdna
155137,/scratch/project/production/fastq/HJNFJDRXX/2/fastq/HJNFJDRXX_2_SI-GA-E9_2.fastq.gz,R2,P16,hashed_cdna
155137,/scratch/project/production/fastq/HKHYGDRXX/1/fastq/HKHYGDRXX_1_SI-GA-E9_2.fastq.gz,R2,P17,hashed_cdna
155137,/scratch/project/production/fastq/HKHYGDRXX/2/fastq/HKHYGDRXX_2_SI-GA-E9_2.fastq.gz,R2,P18,hashed_cdna
155138,/scratch/project/production/fastq/HJNFJDRXX/1/fastq/HJNFJDRXX_1_IlluminaTruSeqD706_2.fastq.gz,R2,P19,hashed_hto
155138,/scratch/project/production/fastq/HJNFJDRXX/2/fastq/HJNFJDRXX_2_IlluminaTruSeqD706_2.fastq.gz,R2,P20,hashed_hto
155139,/scratch/project/production/fastq/HJNFJDRXX/1/fastq/HJNFJDRXX_1_IlluminaTruSeqD707_2.fastq.gz,R2,P21,hashed_hto
155139,/scratch/project/production/fastq/HJNFJDRXX/2/fastq/HJNFJDRXX_2_IlluminaTruSeqD707_2.fastq.gz,R2,P22,hashed_hto
